line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
 96  0.897463265677982E+07   19.553740  5.033525  4.410562  0.7120259E+00  0.2739085E+00  1.7894200E-03  9.0248803E-05  1.4809596E-03  5.3626738E-03  3.0776408E-06  1.0807014E-05  1.8758184E-03  1.3675502E-04  2.371E-09  0.2715  4.410562   -7.160  1.004769  7.700190  0.1370559E-01  0.9726080E+00  9.0281190E-05  2.4841609E-05  8.1383083E-03  1.1423406E-04  1.5708813E-07  3.1533227E-10  1.7769971E-03  6.4925288E-06  1.377E-06  6.933E-06  2.781E-05  9.858E-01  1.018E+00  3.89E+02  0.00E+00  8.05E+01  0.305683  0.145389  0.0000000E+00  1.2846855348E-01
 97  0.898059176904144E+07   19.553326  5.034251  4.411108  0.7119815E+00  0.2739528E+00  1.7882390E-03  9.0314382E-05  1.4834333E-03  5.3613465E-03  3.0789041E-06  1.0801417E-05  1.8758127E-03  1.3671033E-04  2.375E-09  0.2710  4.411108   -7.156  1.011358  7.702364  0.1261330E-01  0.9737004E+00  9.0806442E-05  2.4987969E-05  8.1379260E-03  1.1379219E-04  1.5547645E-07  3.1383124E-10  1.7767543E-03  6.6357401E-06  1.372E-06  6.960E-06  2.805E-05  9.857E-01  1.018E+00  3.90E+02  0.00E+00  8.07E+01  0.306096  0.145632  0.0000000E+00  1.2841786608E-01
 98  0.898555769592612E+07   19.552977  5.034854  4.411653  0.7119388E+00  0.2739955E+00  1.7871050E-03  9.0377141E-05  1.4858102E-03  5.3600703E-03  3.0801142E-06  1.0796041E-05  1.8758072E-03  1.3666739E-04  2.381E-09  0.2707  4.411653   -7.152  1.017282  7.704317  0.1170798E-01  0.9746058E+00  9.1270200E-05  2.5117138E-05  8.1375779E-03  1.1341403E-04  1.5412572E-07  3.1252823E-10  1.7765508E-03  6.7626317E-06  1.368E-06  7.016E-06  2.827E-05  9.855E-01  1.018E+00  3.90E+02  0.00E+00  8.14E+01  0.308440  0.145833  0.0000000E+00  1.2837520412E-01
 99  0.899151680818774E+07   19.552554  5.035612  4.412414  0.7118922E+00  0.2740421E+00  1.7858727E-03  9.0445126E-05  1.4883955E-03  5.3586812E-03  3.0814262E-06  1.0790196E-05  1.8758012E-03  1.3662069E-04  2.386E-09  0.2703  4.412414   -7.146  1.024965  7.706848  0.1063318E-01  0.9756807E+00  9.1865995E-05  2.5283610E-05  8.1371097E-03  1.1295164E-04  1.5247925E-07  3.1085232E-10  1.7763061E-03  6.9242136E-06  1.364E-06  7.056E-06  2.857E-05  9.854E-01  1.018E+00  3.91E+02  0.00E+00  8.16E+01  0.308951  0.146088  0.0000000E+00  1.2832337448E-01
100  0.899648273507242E+07   19.552197  5.036279  4.413152  0.7118567E+00  0.2740776E+00  1.7849370E-03  9.0496593E-05  1.4903601E-03  5.3576248E-03  3.0824203E-06  1.0785755E-05  1.8757967E-03  1.3658520E-04  2.389E-09  0.2700  4.413152   -7.141  1.031898  7.709131  0.9752169E-02  0.9765619E+00  9.2394082E-05  2.5431563E-05  8.1366762E-03  1.1256228E-04  1.5112081E-07  3.0936145E-10  1.7761027E-03  7.0668574E-06  1.359E-06  7.068E-06  2.884E-05  9.856E-01  1.018E+00  3.91E+02  0.00E+00  8.14E+01  0.307542  0.146311  0.0000000E+00  1.2827958771E-01
101  0.900244184733404E+07   19.551762  5.037101  4.414153  0.7118119E+00  0.2741224E+00  1.7837602E-03  9.0561118E-05  1.4928326E-03  5.3562945E-03  3.0836676E-06  1.0780170E-05  1.8757909E-03  1.3654053E-04  2.393E-09  0.2701  4.414153   -7.134  1.041313  7.712180  0.8701342E-02  0.9776128E+00  9.3099431E-05  2.5629114E-05  8.1360665E-03  1.1207735E-04  1.4939238E-07  3.0742827E-10  1.7758569E-03  7.2494844E-06  1.355E-06  7.120E-06  2.922E-05  9.855E-01  1.018E+00  3.92E+02  0.00E+00  8.16E+01  0.307953  0.146588  0.0000000E+00  1.2822631955E-01
102  0.900740777421873E+07   19.551394  5.037960  4.415147  0.7117753E+00  0.2741591E+00  1.7828007E-03  9.0613561E-05  1.4948502E-03  5.3552081E-03  3.0846822E-06  1.0775614E-05  1.8757862E-03  1.3650408E-04  2.396E-09  0.2698  4.415147   -7.127  1.050077  7.715053  0.7804929E-02  0.9785094E+00  9.3805372E-05  2.5823485E-05  8.1354237E-03  1.1163339E-04  1.4772563E-07  3.0572597E-10  1.7756454E-03  7.4148295E-06  1.350E-06  7.200E-06  2.957E-05  9.853E-01  1.018E+00  3.93E+02  0.00E+00  8.25E+01  0.310673  0.146878  0.0000000E+00  1.2818124646E-01
103  0.901336688648034E+07   19.550943  5.039091  4.416597  0.7117307E+00  0.2742036E+00  1.7816373E-03  9.0676972E-05  1.4972984E-03  5.3538891E-03  3.0859100E-06  1.0770087E-05  1.8757804E-03  1.3645985E-04  2.400E-09  0.2693  4.416597   -7.117  1.061999  7.718967  0.6737214E-02  0.9795773E+00  9.4678772E-05  2.6069659E-05  8.1346279E-03  1.1107731E-04  1.4590788E-07  3.0311094E-10  1.7753900E-03  7.6279192E-06  1.346E-06  7.277E-06  3.007E-05  9.852E-01  1.018E+00  3.94E+02  0.00E+00  8.30E+01  0.311473  0.147261  0.0000000E+00  1.2812607166E-01
104  0.901823349482732E+07   19.550568  5.039985  4.418013  0.7116895E+00  0.2742448E+00  1.7805665E-03  9.0735171E-05  1.4995532E-03  5.3526736E-03  3.0870378E-06  1.0764999E-05  1.8757751E-03  1.3641911E-04  2.405E-09  0.2692  4.418013   -7.108  1.072702  7.722494  0.5880077E-02  0.9804348E+00  9.6590799E-05  2.6609651E-05  8.1322310E-03  1.1060612E-04  1.4270330E-07  3.0026748E-10  1.7751804E-03  7.8453941E-06  1.342E-06  7.356E-06  3.054E-05  9.852E-01  1.018E+00  3.95E+02  0.00E+00  8.32E+01  0.311474  0.147563  0.0000000E+00  1.2807991014E-01
105  0.902421247079647E+07   19.550094  5.041315  4.420166  0.7116339E+00  0.2743004E+00  1.7791243E-03  9.0813293E-05  1.5025925E-03  5.3510339E-03  3.0885529E-06  1.0758144E-05  1.8757680E-03  1.3636420E-04  2.413E-09  0.2691  4.420166   -7.095  1.088643  7.727714  0.4829089E-02  0.9814862E+00  9.8508175E-05  2.7151745E-05  8.1299544E-03  1.0998740E-04  1.3994596E-07  2.9606936E-10  1.7749190E-03  8.1387089E-06  1.337E-06  7.491E-06  3.124E-05  9.850E-01  1.019E+00  3.96E+02  0.00E+00  8.40E+01  0.312987  0.148014  0.0000000E+00  1.2802164936E-01
106  0.902938498023956E+07   19.549670  5.042947  4.422708  0.7116087E+00  0.2743256E+00  1.7784737E-03  9.0848438E-05  1.5039646E-03  5.3502932E-03  3.0892351E-06  1.0755050E-05  1.8757647E-03  1.3633940E-04  2.411E-09  0.2691  4.422708   -7.079  1.107391  7.733789  0.3842604E-02  0.9824731E+00  1.0033949E-04  2.7669349E-05  8.1278376E-03  1.0933069E-04  1.3759806E-07  2.9110785E-10  1.7746733E-03  8.4268761E-06  1.332E-06  7.477E-06  3.212E-05  9.856E-01  1.018E+00  3.98E+02  0.00E+00  8.29E+01  0.307632  0.148573  0.0000000E+00  1.2796996285E-01
107  0.903409029528132E+07   19.549269  5.044935  4.425803  0.7116000E+00  0.2743343E+00  1.7782505E-03  9.0860487E-05  1.5044355E-03  5.3500390E-03  3.0894690E-06  1.0753988E-05  1.8757636E-03  1.3633090E-04  2.403E-09  0.2689  4.425803   -7.060  1.129529  7.740968  0.2932923E-02  0.9833833E+00  1.0280367E-04  2.8368345E-05  8.1247911E-03  1.0866926E-04  1.3552127E-07  2.8464835E-10  1.7744433E-03  8.7245151E-06  1.329E-06  7.466E-06  3.321E-05  9.862E-01  1.017E+00  4.01E+02  0.00E+00  8.16E+01  0.301434  0.149257  0.0000000E+00  1.2792229841E-01
108  0.903929617575306E+07   19.548800  5.047932  4.430510  0.7115923E+00  0.2743420E+00  1.7780517E-03  9.0871210E-05  1.5048548E-03  5.3498126E-03  3.0896772E-06  1.0753043E-05  1.8757626E-03  1.3632332E-04  2.394E-09  0.2680  4.430510   -7.031  1.163222  7.751839  0.1951527E-02  0.9843652E+00  1.0552148E-04  2.9141155E-05  8.1214762E-03  1.0788521E-04  1.3420587E-07  2.7607746E-10  1.7741902E-03  9.0876005E-06  1.325E-06  7.520E-06  3.493E-05  9.867E-01  1.016E+00  4.04E+02  0.00E+00  8.08E+01  0.296003  0.150293  0.0000000E+00  1.2786809261E-01
109  0.904490250856878E+07   19.548250  5.053151  4.438055  0.7115855E+00  0.2743488E+00  1.7778762E-03  9.0880675E-05  1.5052251E-03  5.3496126E-03  3.0898610E-06  1.0752208E-05  1.8757618E-03  1.3631663E-04  2.384E-09  0.2650  4.438055   -6.986  1.220412  7.770089  0.9676709E-03  0.9853500E+00  1.1007259E-04  3.0427973E-05  8.1155725E-03  1.0698262E-04  1.3387216E-07  2.6191187E-10  1.7739315E-03  9.5294545E-06  1.320E-06  7.712E-06  3.806E-05  9.871E-01  1.016E+00  4.10E+02  0.00E+00  8.05E+01  0.290942  0.152114  0.0000000E+00  1.2780645555E-01
110  0.905295095995904E+07   19.547274  5.077126  4.460491  0.7115779E+00  0.2743565E+00  1.7776781E-03  9.0891353E-05  1.5056431E-03  5.3493869E-03  3.0900684E-06  1.0751266E-05  1.8757608E-03  1.3630908E-04  2.369E-09  0.0916  4.460491   -6.835  1.595296  7.874342  0.3811692E-06  0.9863219E+00  1.3456215E-04  3.6867477E-05  8.0811354E-03  1.0575408E-04  1.6205109E-07  1.1848423E-10  1.7737285E-03  1.0288532E-05  1.312E-06  8.536E-06  6.566E-05  9.874E-01  1.016E+00  4.26E+02  0.00E+00  8.26E+01  0.287477  0.160755  0.0000000E+00  1.2770160750E-01
111  0.905337479871991E+07   19.547213  5.075806  4.460226  0.7115773E+00  0.2743570E+00  1.7776638E-03  9.0892125E-05  1.5056733E-03  5.3493705E-03  3.0900834E-06  1.0751198E-05  1.8757607E-03  1.3630853E-04  2.368E-09  0.0401  4.460226   -6.840  1.631996  7.880260  0.7281813E-08  0.9863224E+00  1.3473475E-04  3.6883273E-05  8.0809201E-03  1.0575299E-04  1.6276102E-07  1.0313873E-10  1.7737292E-03  1.0290045E-05  1.311E-06  8.493E-06  6.975E-05  9.876E-01  1.015E+00  4.26E+02  0.00E+00  8.21E+01  0.285643  0.160267  0.0000000E+00  1.2769518223E-01
112  0.905342777856502E+07   19.547205  5.074610  4.459580  0.7115773E+00  0.2743570E+00  1.7776636E-03  9.0892133E-05  1.5056736E-03  5.3493704E-03  3.0900835E-06  1.0751197E-05  1.8757607E-03  1.3630852E-04  2.368E-09  0.0395  4.459580   -6.844  1.618304  7.873482  0.0000000E+00  0.9863224E+00  1.3473884E-04  3.6883424E-05  8.0809168E-03  1.0575298E-04  1.6277253E-07  1.0177251E-10  1.7737293E-03  1.0290067E-05  1.311E-06  8.451E-06  6.806E-05  9.877E-01  1.015E+00  4.25E+02  0.00E+00  8.18E+01  0.284978  0.159827  0.0000000E+00  1.2769438843E-01
113  0.905366406867420E+07   19.547172  5.073786  4.459364  0.7115773E+00  0.2743571E+00  1.7776629E-03  9.0892174E-05  1.5056752E-03  5.3493695E-03  3.0900843E-06  1.0751194E-05  1.8757607E-03  1.3630850E-04  2.367E-09  0.0159  4.459364   -6.849  1.646094  7.879811  0.0000000E+00  0.9863224E+00  1.3473908E-04  3.6883352E-05  8.0809165E-03  1.0575308E-04  1.6277326E-07  1.0171885E-10  1.7737293E-03  1.0290069E-05  1.311E-06  8.242E-06  7.097E-05  9.882E-01  1.015E+00  4.25E+02  0.00E+00  7.99E+01  0.278538  0.159524  0.0000000E+00  1.2769093293E-01
114  0.905390264221471E+07   19.547138  5.073445  4.459143  0.7115772E+00  0.2743571E+00  1.7776615E-03  9.0892249E-05  1.5056782E-03  5.3493679E-03  3.0900858E-06  1.0751187E-05  1.8757607E-03  1.3630844E-04  2.367E-09  0.0199  4.459143   -6.851  1.675159  7.886709  0.0000000E+00  0.9863224E+00  1.3473909E-04  3.6883189E-05  8.0809165E-03  1.0575328E-04  1.6277328E-07  1.0171714E-10  1.7737293E-03  1.0290069E-05  1.311E-06  8.048E-06  7.416E-05  9.886E-01  1.014E+00  4.25E+02  0.00E+00  7.86E+01  0.274108  0.159399  0.0000000E+00  1.2768754113E-01
115  0.905413516704630E+07   19.547105  5.072873  4.458691  0.7115771E+00  0.2743572E+00  1.7776593E-03  9.0892365E-05  1.5056827E-03  5.3493655E-03  3.0900880E-06  1.0751177E-05  1.8757607E-03  1.3630836E-04  2.366E-09  0.0134  4.458691   -6.855  1.702096  7.892945  0.0000000E+00  0.9863224E+00  1.3473910E-04  3.6882870E-05  8.0809163E-03  1.0575367E-04  1.6277331E-07  1.0171298E-10  1.7737292E-03  1.0290069E-05  1.310E-06  7.859E-06  7.725E-05  9.892E-01  1.014E+00  4.25E+02  0.00E+00  7.65E+01  0.267260  0.159190  0.0000000E+00  1.2768431523E-01
116  0.905443744932737E+07   19.547063  5.071896  4.457576  0.7115770E+00  0.2743573E+00  1.7776555E-03  9.0892571E-05  1.5056908E-03  5.3493611E-03  3.0900920E-06  1.0751158E-05  1.8757607E-03  1.3630821E-04  2.366E-09  0.0075  4.457576   -6.861  1.735316  7.900425  0.0000000E+00  0.9863224E+00  1.3473913E-04  3.6882036E-05  8.0809160E-03  1.0575470E-04  1.6277340E-07  1.0169923E-10  1.7737292E-03  1.0290068E-05  1.310E-06  7.603E-06  8.129E-05  9.898E-01  1.013E+00  4.24E+02  0.00E+00  7.42E+01  0.260007  0.158832  0.0000000E+00  1.2768027429E-01
117  0.905465988345873E+07   19.547033  5.070924  4.456239  0.7115769E+00  0.2743574E+00  1.7776532E-03  9.0892695E-05  1.5056957E-03  5.3493585E-03  3.0900944E-06  1.0751148E-05  1.8757606E-03  1.3630813E-04  2.365E-09  0.0051  4.456239   -6.868  1.756647  7.904708  0.0000000E+00  0.9863224E+00  1.3473917E-04  3.6880961E-05  8.0809155E-03  1.0575602E-04  1.6277353E-07  1.0167797E-10  1.7737292E-03  1.0290068E-05  1.310E-06  7.424E-06  8.342E-05  9.900E-01  1.012E+00  4.23E+02  0.00E+00  7.30E+01  0.256625  0.158477  0.0000000E+00  1.2767740632E-01
118  0.905485265970590E+07   19.547007  5.070063  4.454812  0.7115768E+00  0.2743575E+00  1.7776507E-03  9.0892830E-05  1.5057010E-03  5.3493556E-03  3.0900971E-06  1.0751136E-05  1.8757606E-03  1.3630803E-04  2.365E-09  0.0029  4.454812   -6.878  1.768794  7.905797  0.0000000E+00  0.9863224E+00  1.3473922E-04  3.6879650E-05  8.0809150E-03  1.0575764E-04  1.6277370E-07  1.0164911E-10  1.7737292E-03  1.0290068E-05  1.309E-06  7.271E-06  8.581E-05  9.904E-01  1.012E+00  4.21E+02  0.00E+00  7.17E+01  0.252581  0.158164  0.0000000E+00  1.2767499929E-01
119  0.905508992277934E+07   19.546976  5.069499  4.452948  0.7115766E+00  0.2743577E+00  1.7776465E-03  9.0893057E-05  1.5057098E-03  5.3493508E-03  3.0901015E-06  1.0751116E-05  1.8757606E-03  1.3630787E-04  2.364E-09  0.0014  4.452948   -6.890  1.798786  7.913515  0.0000000E+00  0.9863224E+00  1.3473932E-04  3.6877360E-05  8.0809140E-03  1.0576046E-04  1.6277400E-07  1.0159310E-10  1.7737292E-03  1.0290068E-05  1.309E-06  7.077E-06  8.951E-05  9.906E-01  1.012E+00  4.20E+02  0.00E+00  7.03E+01  0.248907  0.157959  0.0000000E+00  1.2767213362E-01
120  0.905532718585279E+07   19.546946  5.068357  4.450447  0.7115764E+00  0.2743579E+00  1.7776418E-03  9.0893308E-05  1.5057197E-03  5.3493455E-03  3.0901064E-06  1.0751093E-05  1.8757606E-03  1.3630769E-04  2.364E-09  0.0008  4.450447   -6.900  1.812005  7.914217  0.0000000E+00  0.9863224E+00  1.3473945E-04  3.6874322E-05  8.0809127E-03  1.0576420E-04  1.6277442E-07  1.0151317E-10  1.7737291E-03  1.0290068E-05  1.309E-06  6.879E-06  9.137E-05  9.909E-01  1.011E+00  4.18E+02  0.00E+00  6.90E+01  0.245707  0.157544  0.0000000E+00  1.2766937138E-01
121  0.905555851734940E+07   19.546917  5.068619  4.448236  0.7115760E+00  0.2743583E+00  1.7776306E-03  9.0893913E-05  1.5057434E-03  5.3493327E-03  3.0901181E-06  1.0751040E-05  1.8757605E-03  1.3630726E-04  2.364E-09  0.0000  4.448236   -6.909  1.836900  7.920031  0.0000000E+00  0.9863224E+00  1.3473965E-04  3.6870045E-05  8.0809110E-03  1.0576947E-04  1.6277504E-07  1.0138901E-10  1.7737291E-03  1.0290068E-05  1.308E-06  6.663E-06  9.491E-05  9.912E-01  1.011E+00  4.15E+02  0.00E+00  6.76E+01  0.241831  0.157639  0.0000000E+00  1.2766676289E-01
122  0.905581298199567E+07   19.546886  5.069460  4.445591  0.7115729E+00  0.2743614E+00  1.7775513E-03  9.0898187E-05  1.5059107E-03  5.3492423E-03  3.0902011E-06  1.0750663E-05  1.8757601E-03  1.3630424E-04  2.364E-09  0.0000  4.445591   -6.918  1.864005  7.926395  0.0000000E+00  0.9863224E+00  1.3474001E-04  3.6862476E-05  8.0809078E-03  1.0577880E-04  1.6277621E-07  1.0113959E-10  1.7737290E-03  1.0290068E-05  1.308E-06  6.497E-06  9.894E-05  9.912E-01  1.011E+00  4.13E+02  0.00E+00  6.70E+01  0.241516  0.157945  0.0000000E+00  1.2766397446E-01
123  0.905611371294126E+07   19.546851  5.071056  4.442101  0.7115702E+00  0.2743642E+00  1.7774800E-03  9.0902028E-05  1.5060612E-03  5.3491611E-03  3.0902757E-06  1.0750324E-05  1.8757598E-03  1.3630152E-04  2.364E-09  0.0000  4.442101   -6.930  1.895337  7.933738  0.0000000E+00  0.9863224E+00  1.3474072E-04  3.6848678E-05  8.0809019E-03  1.0579580E-04  1.6277845E-07  1.0063089E-10  1.7737288E-03  1.0290068E-05  1.307E-06  6.299E-06  1.038E-04  9.913E-01  1.011E+00  4.09E+02  0.00E+00  6.62E+01  0.240663  0.158527  0.0000000E+00  1.2766073539E-01
124  0.905629415150862E+07   19.546830  5.072170  4.439806  0.7115690E+00  0.2743653E+00  1.7774504E-03  9.0903624E-05  1.5061237E-03  5.3491273E-03  3.0903067E-06  1.0750183E-05  1.8757596E-03  1.3630039E-04  2.365E-09  0.0000  4.439806   -6.938  1.913314  7.937851  0.0000000E+00  0.9863223E+00  1.3474134E-04  3.6837032E-05  8.0808970E-03  1.0581016E-04  1.6278041E-07  1.0016423E-10  1.7737286E-03  1.0290068E-05  1.307E-06  6.170E-06  1.067E-04  9.914E-01  1.011E+00  4.06E+02  0.00E+00  6.54E+01  0.239248  0.158934  0.0000000E+00  1.2765882774E-01
125  0.905653473626509E+07   19.546803  5.073946  4.436637  0.7115678E+00  0.2743665E+00  1.7774190E-03  9.0905315E-05  1.5061900E-03  5.3490915E-03  3.0903396E-06  1.0750033E-05  1.8757595E-03  1.3629920E-04  2.364E-09  0.0000  4.436637   -6.948  1.937662  7.943566  0.0000000E+00  0.9863223E+00  1.3474251E-04  3.6815773E-05  8.0808879E-03  1.0583636E-04  1.6278412E-07  9.9244629E-11  1.7737283E-03  1.0290067E-05  1.306E-06  5.992E-06  1.108E-04  9.914E-01  1.011E+00  4.03E+02  0.00E+00  6.46E+01  0.238210  0.159585  0.0000000E+00  1.2765633476E-01
126  0.905677532102156E+07   19.546776  5.075783  4.433248  0.7115666E+00  0.2743677E+00  1.7773878E-03  9.0906995E-05  1.5062558E-03  5.3490560E-03  3.0903722E-06  1.0749885E-05  1.8757593E-03  1.3629801E-04  2.364E-09  0.0000  4.433248   -6.960  1.961272  7.949042  0.0000000E+00  0.9863223E+00  1.3474423E-04  3.6785465E-05  8.0808749E-03  1.0587371E-04  1.6278959E-07  9.7824283E-11  1.7737279E-03  1.0290067E-05  1.305E-06  5.802E-06  1.148E-04  9.915E-01  1.011E+00  4.00E+02  0.00E+00  6.37E+01  0.237154  0.160261  0.0000000E+00  1.2765389519E-01
127  0.905701590577804E+07   19.546750  5.077710  4.429746  0.7115654E+00  0.2743689E+00  1.7773584E-03  9.0908579E-05  1.5063178E-03  5.3490224E-03  3.0904030E-06  1.0749745E-05  1.8757592E-03  1.3629688E-04  2.364E-09  0.0000  4.429746   -6.972  1.983732  7.954102  0.0000000E+00  0.9863223E+00  1.3474672E-04  3.6743163E-05  8.0808568E-03  1.0592586E-04  1.6279750E-07  9.5704618E-11  1.7737273E-03  1.0290066E-05  1.304E-06  5.620E-06  1.189E-04  9.916E-01  1.010E+00  3.96E+02  0.00E+00  6.28E+01  0.236009  0.160974  0.0000000E+00  1.2765151214E-01
128  0.905722441256698E+07   19.546728  5.079342  4.426625  0.7115641E+00  0.2743702E+00  1.7773238E-03  9.0910444E-05  1.5063909E-03  5.3489830E-03  3.0904392E-06  1.0749580E-05  1.8757590E-03  1.3629557E-04  2.364E-09  0.0000  4.426625   -6.983  2.003614  7.958733  0.0000000E+00  0.9863223E+00  1.3474974E-04  3.6693075E-05  8.0808353E-03  1.0598761E-04  1.6280716E-07  9.3104172E-11  1.7737266E-03  1.0290065E-05  1.302E-06  5.475E-06  1.226E-04  9.916E-01  1.010E+00  3.93E+02  0.00E+00  6.24E+01  0.236220  0.161580  0.0000000E+00  1.2764949139E-01
129  0.905753717275039E+07   19.546697  5.081670  4.421768  0.7115626E+00  0.2743718E+00  1.7772843E-03  9.0912571E-05  1.5064742E-03  5.3489380E-03  3.0904805E-06  1.0749393E-05  1.8757588E-03  1.3629406E-04  2.364E-09  0.0000  4.421768   -7.002  2.031971  7.965149  0.0000000E+00  0.9863223E+00  1.3475610E-04  3.6590048E-05  8.0807912E-03  1.0611465E-04  1.6282769E-07  8.7730078E-11  1.7737252E-03  1.0290063E-05  1.300E-06  5.265E-06  1.280E-04  9.916E-01  1.010E+00  3.88E+02  0.00E+00  6.14E+01  0.235470  0.162449  0.0000000E+00  1.2764653678E-01
130  0.905780823157602E+07   19.546670  5.083569  4.417444  0.7115613E+00  0.2743730E+00  1.7772516E-03  9.0914331E-05  1.5065432E-03  5.3489007E-03  3.0905147E-06  1.0749237E-05  1.8757586E-03  1.3629281E-04  2.364E-09  0.0000  4.417444   -7.018  2.056660  7.970861  0.0000000E+00  0.9863222E+00  1.3476432E-04  3.6459904E-05  8.0807354E-03  1.0627516E-04  1.6285467E-07  8.1118000E-11  1.7737233E-03  1.0290060E-05  1.297E-06  5.082E-06  1.330E-04  9.917E-01  1.010E+00  3.84E+02  0.00E+00  6.07E+01  0.235260  0.163161  0.0000000E+00  1.2764405641E-01
131  0.905794376098883E+07   19.546658  5.084468  4.415212  0.7115608E+00  0.2743735E+00  1.7772396E-03  9.0914979E-05  1.5065686E-03  5.3488870E-03  3.0905273E-06  1.0749180E-05  1.8757586E-03  1.3629235E-04  2.364E-09  0.0000  4.415212   -7.028  2.068876  7.973695  0.0000000E+00  0.9863222E+00  1.3476965E-04  3.6376649E-05  8.0806997E-03  1.0637787E-04  1.6287238E-07  7.7080111E-11  1.7737222E-03  1.0290058E-05  1.295E-06  4.985E-06  1.355E-04  9.917E-01  1.010E+00  3.81E+02  0.00E+00  6.02E+01  0.234777  0.163499  0.0000000E+00  1.2764284687E-01
132  0.905821481981446E+07   19.546633  5.086125  4.410664  0.7115600E+00  0.2743743E+00  1.7772189E-03  9.0916090E-05  1.5066121E-03  5.3488635E-03  3.0905489E-06  1.0749082E-05  1.8757585E-03  1.3629157E-04  2.364E-09  0.0000  4.410664   -7.047  2.093069  7.979327  0.0000000E+00  0.9863222E+00  1.3478354E-04  3.6161274E-05  8.0806070E-03  1.0664364E-04  1.6291954E-07  6.7527780E-11  1.7737191E-03  1.0290054E-05  1.290E-06  4.792E-06  1.407E-04  9.918E-01  1.010E+00  3.77E+02  0.00E+00  5.92E+01  0.233579  0.164124  0.0000000E+00  1.2764049594E-01
133  0.905843166687496E+07   19.546614  5.087438  4.407006  0.7115597E+00  0.2743746E+00  1.7772099E-03  9.0916578E-05  1.5066313E-03  5.3488531E-03  3.0905583E-06  1.0749039E-05  1.8757584E-03  1.3629122E-04  2.363E-09  0.0000  4.407006   -7.063  2.112768  7.984045  0.0000000E+00  0.9863221E+00  1.3479847E-04  3.5931141E-05  8.0805077E-03  1.0692775E-04  1.6297163E-07  5.8825577E-11  1.7737159E-03  1.0290050E-05  1.285E-06  4.636E-06  1.449E-04  9.919E-01  1.010E+00  3.74E+02  0.00E+00  5.81E+01  0.231575  0.164622  0.0000000E+00  1.2763868157E-01
134  0.905864851393546E+07   19.546596  5.088670  4.403299  0.7115593E+00  0.2743750E+00  1.7772009E-03  9.0917063E-05  1.5066503E-03  5.3488429E-03  3.0905678E-06  1.0748996E-05  1.8757584E-03  1.3629088E-04  2.363E-09  0.0000  4.403299   -7.080  2.132332  7.988761  0.0000000E+00  0.9863220E+00  1.3481821E-04  3.5627708E-05  8.0803761E-03  1.0730254E-04  1.6304262E-07  4.9821076E-11  1.7737117E-03  1.0290044E-05  1.279E-06  4.481E-06  1.494E-04  9.920E-01  1.010E+00  3.70E+02  0.00E+00  5.73E+01  0.230267  0.165089  0.0000000E+00  1.2763693121E-01
135  0.905886536099597E+07   19.546578  5.089872  4.399544  0.7115590E+00  0.2743753E+00  1.7771922E-03  9.0917530E-05  1.5066686E-03  5.3488330E-03  3.0905768E-06  1.0748955E-05  1.8757583E-03  1.3629055E-04  2.362E-09  0.0000  4.399544   -7.097  2.151548  7.993382  0.0000000E+00  0.9863219E+00  1.3484417E-04  3.5229000E-05  8.0802025E-03  1.0779535E-04  1.6313919E-07  4.1773184E-11  1.7737061E-03  1.0290037E-05  1.270E-06  4.331E-06  1.538E-04  9.921E-01  1.010E+00  3.67E+02  0.00E+00  5.64E+01  0.228800  0.165547  0.0000000E+00  1.2763524348E-01
136  0.905919063158672E+07   19.546554  5.091653  4.393794  0.7115585E+00  0.2743758E+00  1.7771796E-03  9.0918209E-05  1.5066952E-03  5.3488186E-03  3.0905900E-06  1.0748895E-05  1.8757583E-03  1.3629007E-04  2.362E-09  0.0000  4.393794   -7.125  2.180583  8.000513  0.0000000E+00  0.9863217E+00  1.3489950E-04  3.4381122E-05  8.0798303E-03  1.0884460E-04  1.6335441E-07  3.5042579E-11  1.7736942E-03  1.0290023E-05  1.253E-06  4.112E-06  1.609E-04  9.923E-01  1.010E+00  3.61E+02  0.00E+00  5.50E+01  0.226688  0.166227  0.0000000E+00  1.2763282989E-01
137  0.905942916335327E+07   19.546536  5.092906  4.389489  0.7115583E+00  0.2743760E+00  1.7771755E-03  9.0918428E-05  1.5067038E-03  5.3488140E-03  3.0905943E-06  1.0748875E-05  1.8757583E-03  1.3628991E-04  2.361E-09  0.0000  4.389489   -7.146  2.202233  8.005989  0.0000000E+00  0.9863215E+00  1.3495737E-04  3.3506182E-05  8.0794421E-03  1.0992911E-04  1.6358573E-07  3.7386985E-11  1.7736818E-03  1.0290009E-05  1.235E-06  3.914E-06  1.662E-04  9.925E-01  1.009E+00  3.58E+02  0.00E+00  5.35E+01  0.222710  0.166708  0.0000000E+00  1.2763115385E-01
